============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3700000.E-02 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Skin_Human (W&W type 1)
0002218   9.8712E+07 -1.0458E+06  1.5483E+06
0002219   9.9299E+07  6.3335E+06  1.2792E+06
0002220   9.8707E+07  4.8195E+05  1.9306E+05
0002221   9.6550E+07 -1.9765E+06  8.0741E+05
0002222   9.9425E+07 -5.6185E+05 -2.4069E+06
0002223   9.7684E+07 -4.5292E+06 -1.7670E+06
0002224   9.9723E+07 -3.5143E+05 -3.0877E+06
0002225   9.8765E+07 -7.8468E+04  1.1803E+06
0002226   9.8052E+07 -4.6635E+06 -3.5698E+06
0002227   9.7124E+07 -1.1465E+05 -1.0413E+06
0002228   9.8502E+07 -4.0601E+06  5.3369E+06
0002229   9.6906E+07  6.8860E+06 -8.5686E+06
0002230   9.7778E+07 -2.0367E+06  2.2428E+05
0002231   9.8832E+07 -1.6459E+05  3.3199E+06
0002232   9.7035E+07  4.8530E+06 -1.6837E+06
0002233   9.4881E+07  3.2319E+05  2.6780E+06
0002234   9.7058E+07 -1.8689E+05  1.0355E+06
0002235   9.7627E+07 -1.9028E+05 -1.0316E+06
0002236   9.6383E+07  1.1982E+06  1.3362E+06
0002237   9.6755E+07 -1.5007E+06  1.4541E+06
0002238   9.7544E+07 -6.4414E+05  2.0287E+06
0002239   9.8883E+07 -2.2720E+06  1.9104E+05
0002240   9.5649E+07  1.2008E+06  8.0659E+05
0002241   9.8254E+07 -1.9303E+06  6.3796E+05
0002242   9.7782E+07  2.8640E+06 -1.9805E+06
0002243   9.9774E+07 -1.9887E+05  1.3585E+06
0002244   9.8722E+07  9.2187E+05  1.7447E+06
0002245   9.9496E+07  1.0915E+06 -1.8476E+06
0002246   9.9545E+07 -1.2882E+06 -1.0544E+06
0002247   9.5959E+07 -2.9038E+06  3.5306E+06
0002248   9.8690E+07  1.4331E+06  8.1883E+04
0002249   9.8033E+07 -1.6852E+06  4.6881E+05
0002250   9.8130E+07 -6.2203E+05 -2.1552E+06
0002251   9.9069E+07 -2.1845E+06  1.6784E+06
0002252   9.7678E+07  2.0774E+06 -1.2510E+06
0002253   9.7235E+07  8.9025E+05 -7.2518E+04
0002254   9.6961E+07  1.9625E+06 -2.6823E+06
0002255   9.8404E+07  4.0767E+05  8.0891E+05
0002256   9.9356E+07 -1.2163E+06 -7.6624E+05
0002257   9.8088E+07 -1.5356E+06  2.6170E+06
0002258   9.9747E+07 -2.5049E+06 -3.6236E+06
0002259   9.7762E+07  8.5943E+04  3.5956E+06
0002260   9.7339E+07 -9.3504E+04  5.3870E+06
0002261   9.9314E+07 -3.2688E+05  9.2561E+03
0002262   9.6554E+07  6.7631E+06 -1.9820E+06
0002263   9.8707E+07 -2.6393E+05 -1.6763E+06
0002264   9.5149E+07  3.0663E+06 -1.5381E+06
0002265   9.7624E+07 -1.0880E+06  1.1515E+06
0002266   9.6382E+07  2.9673E+04  1.5567E+06
0002267   9.8324E+07  1.8251E+06  2.3016E+05
0002268   9.6171E+07 -7.5750E+05 -4.7019E+06
0002269   9.7388E+07 -7.3266E+05  3.3303E+05
0002270   9.5906E+07  4.5065E+06  5.6605E+06
0002271   9.9881E+07  2.6178E+06  5.0234E+05
0002272   9.7085E+07 -6.4951E+06  2.2092E+06
0002273   9.6970E+07  5.9484E+05  2.2638E+06
0002274   9.8126E+07  7.1963E+05  1.8958E+06
0002275   9.6485E+07  1.8113E+06  3.2851E+06
0002276   9.7536E+07  4.8022E+05 -4.5578E+06
0002277   9.9243E+07 -8.7182E+05  1.7965E+06
0002278   9.7900E+07 -7.1823E+05 -1.3912E+06
0002279   9.7181E+07 -1.4830E+06 -4.5922E+06
0002280   9.8747E+07  2.1280E+06  8.8761E+05
0002281   9.6555E+07 -5.9868E+05  3.1132E+06
0002282   9.9009E+07 -1.3594E+06 -1.1148E+06
0002283   9.6543E+07  2.6079E+06  3.4219E+05
0002284   9.8039E+07  2.1685E+05  9.7665E+05
0002285   9.7888E+07 -2.4796E+06 -5.6192E+06
0002286   9.8145E+07  7.1139E+05 -2.1876E+06
0002287   9.6518E+07  2.3858E+06  9.0726E+04
0002288   9.5572E+07  1.0911E+04 -1.8916E+06
0002289   9.5153E+07  1.7190E+06  3.1190E+06
0002290   9.8260E+07 -1.1781E+06  1.5122E+06
0002291   9.5657E+07  1.3661E+05 -3.9716E+05
0002292   9.6605E+07  4.7083E+06 -1.8018E+06
0002293   9.7378E+07 -2.3411E+06 -5.3804E+03
0002294   9.9789E+07  5.5051E+05 -1.6193E+06
0002295   9.7465E+07  6.4085E+04  2.1299E+05
0002296   9.7934E+07  1.3867E+06  1.1308E+06
0002298   9.9616E+07  1.9605E+06  3.3453E+06
0002300   9.9488E+07 -2.8732E+06 -1.5979E+06
0002301   9.6202E+07 -1.3002E+06 -8.0405E+05
0002302   9.7881E+07 -7.7952E+06  2.7431E+06
0002303   9.9341E+07 -1.0836E+06 -3.7494E+06
0002304   9.6199E+07 -1.5005E+06  6.9085E+06
0002305   9.7382E+07 -1.1713E+06  1.8344E+06
0002306   9.8544E+07 -2.2062E+06  1.1824E+06
0002307   9.8315E+07  9.8236E+05  1.7182E+06
0002308   9.5403E+07 -9.1455E+05  1.5072E+06
0002309   9.9327E+07 -1.5700E+06 -6.8769E+05
0002310   9.3097E+07 -5.5722E+06  1.5188E+07
0002312   9.6514E+07  3.8450E+06 -1.4632E+06
0002313   9.7023E+07  5.6135E+06 -5.0674E+06
0002314   9.8899E+07  2.9430E+06  1.7190E+06
0002315   9.9107E+07  8.4992E+05  2.7018E+06
0002316   9.5393E+07  3.1250E+06  9.7119E+05
0002317   9.7831E+07 -5.1347E+06 -1.7456E+06
0002318   9.8779E+07 -6.9083E+05 -2.0956E+06
0002319   9.8769E+07 -1.0732E+06 -1.0004E+06
0002320   9.7644E+07  2.6487E+05 -1.3745E+06
0002321   9.5166E+07 -3.1188E+06  4.6363E+05
0002322   9.8411E+07  2.4927E+06 -2.2890E+06
0002323   9.8736E+07 -1.4827E+06  5.5507E+05
0002324   9.6801E+07 -4.7934E+06  5.7743E+05
0002325   9.8993E+07  1.3184E+06 -1.3629E+06
0002326   9.7803E+07 -4.2127E+05  1.2014E+06
0002327   9.5180E+07 -2.4063E+05  4.9543E+05
0002329   9.5723E+07  4.3707E+05 -2.5699E+06
0002330   9.9797E+07 -1.4137E+06  9.7617E+05
0002331   9.6021E+07  2.9170E+06 -1.8479E+05
0002332   9.5839E+07  3.6378E+06  3.6741E+05
0002334   9.5147E+07 -8.0953E+05  2.3054E+05
0002335   9.7242E+07  1.4735E+06  9.5721E+05
0002336   9.6735E+07 -2.5770E+06 -4.3884E+06
0002337   9.7742E+07 -1.0614E+06  3.2479E+05
0002338   9.8452E+07 -3.2402E+06  8.6515E+05
0002339   9.7517E+07  1.6088E+06 -3.1017E+06
0002340   9.8894E+07 -1.4080E+06 -1.1999E+04
0002341   9.7268E+07  1.5285E+06  3.8214E+06
0002342   9.6340E+07 -2.8540E+05 -2.3060E+06
0002343   9.8024E+07  3.7265E+05  5.3000E+06
0002344   9.7548E+07 -8.8659E+05  4.5831E+05
0002345   9.7677E+07 -1.2596E+06 -1.9499E+06
0002346   9.7091E+07  1.0414E+06  2.7482E+06
0002347   9.9939E+07 -1.7435E+06 -2.8929E+06
0002348   9.8129E+07  2.0370E+06 -4.6558E+05
0002349   9.5874E+07 -3.5313E+06 -1.7789E+06
0002350   9.7494E+07 -3.2065E+06  8.0039E+05
0002351   9.5916E+07 -2.8892E+06  8.9757E+04
0002352   9.6526E+07  4.5331E+05 -7.2306E+06
0002353   9.9361E+07 -1.4967E+06  1.1297E+06
0002354   9.7166E+07 -1.7176E+05  2.5188E+06
0002355   9.7525E+07 -4.1275E+06 -1.8734E+06
0002356   9.6167E+07 -2.4194E+06  7.0060E+05
0002357   9.6059E+07 -1.8676E+06  2.9636E+06
0002359   9.8747E+07  2.9456E+06 -1.5406E+06
0002360   9.5907E+07 -1.3716E+06 -2.4989E+06
0002361   9.6661E+07  9.4578E+05  1.3371E+06
0002362   9.6095E+07 -4.0899E+05  2.0435E+06
0002363   9.4732E+07  2.9555E+06  7.1645E+06
0002364   9.7175E+07 -5.7269E+06  7.7048E+05
0002365   9.6876E+07 -1.7101E+05  2.7346E+06
0002366   9.8866E+07  4.0333E+06 -5.4916E+06
0002367   9.9606E+07  1.3143E+06  3.3829E+05
0002368   9.7325E+07  1.0653E+06 -1.2919E+06
0002369   9.5113E+07 -1.1179E+06 -2.9195E+06
0002371   9.9046E+07  1.4258E+06  2.3286E+06
0002372   9.7577E+07  2.0628E+06  4.2254E+05
0002373   9.6402E+07 -2.3861E+06 -1.8914E+06
0002374   9.9882E+07  3.1388E+06  9.7877E+06
0002375   9.8188E+07  5.0833E+06 -1.7858E+06
0002376   9.7417E+07 -1.5108E+06  2.5635E+06
0002377   9.5915E+07 -1.5591E+06  2.8825E+05
0002378   9.8384E+07 -1.2607E+05  2.1952E+06
0002379   9.8725E+07  9.3834E+05  1.6963E+06
0002380   9.5399E+07 -1.5270E+06 -1.2335E+06
0002381   9.9692E+07 -1.2311E+05 -1.3769E+05
0002382   9.8610E+07 -6.2347E+05  2.8335E+06
0002383   9.9414E+07 -9.9598E+05 -2.2543E+06
0002384   9.6723E+07 -2.0745E+06 -7.7780E+05
0002385   9.5669E+07 -1.8950E+06 -1.0951E+06
0002386   9.5777E+07  2.3211E+06 -2.1831E+06
0002387   9.9520E+07  2.4652E+06  5.5939E+05
0002388   9.7637E+07 -1.4366E+06  1.9388E+06
0002389   9.7673E+07  1.6352E+06  7.3068E+05
0002390   9.6702E+07 -4.3546E+06 -8.9540E+05
0002391   9.5436E+07  1.8353E+06 -5.8547E+05
0002393   9.6798E+07 -1.0514E+06 -5.0855E+06
0002394   9.9250E+07 -2.0114E+06 -3.7093E+06
0002395   9.8776E+07  2.1588E+06  3.0693E+06
0002396   9.7740E+07  3.2147E+05 -2.0344E+05
0002397   9.8598E+07  3.2715E+06  9.3391E+05
0002398   9.8990E+07  3.6623E+06 -5.9509E+05
0002399   9.7163E+07  3.1068E+06 -2.2220E+06
0002400   9.7263E+07  1.6308E+06  1.2598E+06
0002401   9.7003E+07 -2.6826E+06 -8.5143E+05
0002402   9.8625E+07  2.9168E+06 -2.2485E+06
0002403   9.7755E+07 -1.9872E+06 -1.7979E+06
0002404   9.8053E+07 -1.0030E+06 -2.2533E+06
0002405   9.6503E+07 -2.6163E+04  1.0568E+06
0002406   9.7889E+07  9.3041E+05 -3.0522E+05
0002407   9.5558E+07  2.9674E+06 -2.7153E+06
0002408   9.6134E+07  5.2875E+06 -2.5869E+06
0002409   9.6458E+07 -1.0163E+05  3.2126E+06
0002410   9.8254E+07 -1.1744E+06  2.1834E+06
0002411   9.7645E+07  5.4478E+05 -7.8621E+05
0002412   9.7981E+07  3.2872E+05  3.5413E+06
0002413   9.7367E+07 -1.8925E+06  5.3778E+05
0002414   9.6405E+07  1.7597E+05  3.0876E+06
0002415   9.8312E+07  2.7786E+05  7.4632E+06
0002416   9.6827E+07  2.7324E+05 -2.1879E+06
0002417   9.6163E+07 -1.0777E+06 -6.8566E+06
0002418   9.6694E+07  2.6718E+06 -7.0748E+05
0002419   9.5986E+07  3.2064E+06  2.8607E+06
0002420   9.8080E+07  4.4048E+05 -5.7259E+05
0002421   9.8642E+07 -5.5624E+05 -1.4306E+06
0002422   9.7467E+07 -7.8666E+05  1.5242E+06
0002423   9.4701E+07 -7.9486E+06  7.1717E+06
0002424   9.9997E+07  3.5084E+06  3.3200E+06
0002425   9.7076E+07  1.5297E+06  1.3148E+06
0002426   9.9382E+07  2.1195E+06  8.5978E+05
0002427   9.7833E+07  1.6202E+06 -1.7542E+06
0002428   9.6469E+07  3.4815E+06 -2.7529E+05
0002429   9.7980E+07  1.5674E+05 -1.8208E+06
0002430   9.6335E+07  2.8887E+05  2.2160E+06
0002431   9.6482E+07  1.7250E+06 -1.3363E+06
0002433   9.8354E+07  3.6828E+06  5.0988E+05
0002434   9.8487E+07  9.6563E+04  1.6007E+06
0002435   9.9739E+07  2.9750E+06  1.7472E+05
0002437   9.6852E+07 -6.0289E+05 -1.1510E+06
0002438   9.6843E+07 -4.9054E+05 -8.3709E+05
0002439   9.8333E+07  1.1114E+06 -2.6480E+06
0002440   9.8252E+07  1.6906E+06  3.2171E+06
0002441   9.6632E+07  1.6026E+06  3.0115E+06
0002442   9.7204E+07 -3.5720E+06  1.6150E+06
0002443   9.9246E+07 -2.2622E+05 -9.5427E+05
0002444   9.7426E+07  1.3739E+06  2.8394E+04
0002445   9.7454E+07 -2.9356E+06  2.8997E+06
0002446   9.5723E+07 -2.4665E+05 -3.0757E+06
0002447   9.9211E+07 -1.3357E+06  1.2466E+06
0002448   9.6188E+07  1.3415E+06  1.0214E+06
0002449   9.5009E+07  6.9267E+05  1.6913E+06
0002450   5.1930E+07  1.7355E+07 -3.9491E+07
0002451   9.6907E+07  1.0058E+06  9.3740E+05
0002452   9.8543E+07  2.1932E+06  1.8373E+06
0002453   9.7657E+07  2.4500E+06  1.8009E+06
0002454   9.9107E+07 -2.4970E+06 -1.5865E+06
0002455   9.7462E+07  9.3366E+05  4.8137E+06
0002456   9.8669E+07  2.4097E+06  1.3302E+07
0002457   9.8820E+07 -5.2726E+06 -1.3681E+06
0002458   9.7741E+07 -4.7301E+05  7.6156E+05
0002459   9.8125E+07  1.2492E+06  1.3985E+06
0002460   9.8401E+07  2.9793E+05 -1.0328E+05
0002461   9.7061E+07  1.1804E+05  3.4158E+05
0002462   9.7364E+07 -1.8076E+06 -1.5848E+06
0002463   9.5778E+07  3.6943E+06 -3.3394E+06
0002464   9.7656E+07  4.3418E+06 -4.5115E+06
0002465   9.8928E+07  2.9152E+06  5.7340E+05
0002466   9.8503E+07  2.7259E+05  1.5090E+06
0002467   9.5700E+07  2.2214E+06 -1.7827E+06
0002468   9.8588E+07  1.5834E+05  6.8923E+05
0002469   9.9882E+07 -3.7985E+06  8.9073E+05
0002470   9.8293E+07 -5.7096E+06 -3.3107E+06
0002471   9.7874E+07 -1.2404E+06 -3.3580E+06
0002472   9.8296E+07 -9.0958E+05  2.4092E+06
0002474   9.9316E+07 -1.2376E+04 -1.5858E+06
0002475   9.5236E+07  5.2945E+05  1.0087E+06
0002476   9.5738E+07 -6.5945E+05 -5.2220E+06
0002477   9.9037E+07 -3.0082E+06 -6.5838E+06
0002478   9.5738E+07  2.4371E+06 -1.1116E+06
0002479   9.7370E+07  4.2497E+06  2.8298E+06
0002480   9.6031E+07  2.8619E+05 -1.1205E+06
0002481   9.9014E+07  1.3505E+06  1.5365E+06
0002482   9.8267E+07  4.6627E+06 -2.7108E+06
0002483   9.7896E+07 -3.8552E+05 -2.7840E+06
0002484   9.7192E+07  2.2159E+06 -4.9316E+04
0002485   9.7082E+07 -4.7224E+06 -3.8412E+06
0002486   9.8682E+07  8.3872E+05 -7.9709E+05
0002487   9.8226E+07  1.0403E+06  1.4996E+06
0002488   9.9873E+07 -1.1135E+06  1.0497E+06
0002489   9.6374E+07  9.9089E+05 -1.8767E+06
0002490   9.8704E+07  2.9894E+06 -2.3001E+06
0002491   9.9311E+07 -5.7653E+05 -3.8964E+06
0002492   9.9672E+07 -5.7988E+04  3.6782E+06
0002493   9.5528E+07 -5.6645E+06 -2.8214E+06
0002494   9.8395E+07 -1.5549E+06  3.5215E+06
0002495   9.6142E+07  3.6788E+06 -4.5693E+06
0002496   9.8204E+07 -2.3210E+06 -3.5632E+06
0002497   9.6761E+07  3.2974E+06  7.7034E+05
0002498   9.5581E+07 -1.9477E+06 -3.3649E+06
0002499   9.8785E+07 -7.4367E+05 -6.1336E+05
0002500   9.7331E+07  1.3795E+06  9.3237E+05
0002501   9.5589E+07 -6.9980E+05 -1.4411E+05
0002502   9.3965E+07  5.4196E+05 -7.3163E+05
0002503   9.9545E+07  2.4756E+06 -1.7678E+06
0002504   9.7332E+07 -1.3569E+06  8.3834E+05
0002505   9.6319E+07 -9.0905E+05  2.2644E+06
0002506   9.5790E+07  1.4188E+06 -1.6664E+06
0002508   9.9246E+07  4.5057E+05  1.3410E+06
0002509   9.7396E+07  1.0479E+06  5.8473E+05
0002510   9.6779E+07  1.2246E+06  3.0003E+06
0002511   9.9059E+07 -7.8634E+06  1.9160E+06
0002512   9.6934E+07 -6.6455E+05  7.9350E+05
0002513   9.7740E+07  4.4061E+06 -8.6169E+05
0002514   9.8475E+07  3.7947E+05 -2.3855E+06
0002515   9.8026E+07  1.4741E+05  1.2162E+06
0002516   9.6322E+07  1.5850E+05 -4.8432E+06
0002517   9.6999E+07  1.8784E+06  3.8479E+06
0002518   9.5829E+07 -2.6928E+06  1.3470E+06
0002519   9.3633E+07  2.9036E+06  1.2804E+07
0002520   9.7014E+07 -4.2151E+06  1.9643E+06
0002521   9.7012E+07 -3.2189E+05  8.0444E+05
0002522   9.9886E+07 -2.7211E+06 -1.2182E+06
0002523   9.6576E+07  9.8981E+05  3.1138E+05
0002524   9.8200E+07 -2.9497E+06  3.1195E+06
0002525   9.8002E+07 -7.2165E+05 -1.6092E+06
0002526   9.9947E+07 -2.4166E+05  4.8642E+05
0002528   9.7698E+07  3.1495E+06  1.2028E+06
0002529   9.6802E+07  3.6118E+06  1.9520E+06
0002530   9.8606E+07 -2.2337E+04  2.7161E+06
0002531   9.7933E+07 -6.7053E+06 -5.2951E+04
0002532   9.9211E+07 -7.1061E+04 -1.0168E+06
0002533   9.6150E+07 -6.3029E+04  1.1000E+06
0002534   9.5665E+07 -3.3495E+06  5.5147E+05
0002535   9.8343E+07  1.0170E+06  1.3805E+06
0002536   9.7131E+07 -1.3754E+06  1.9233E+06
0002537   9.4883E+07  1.0288E+06 -2.9693E+05
0002538   9.7650E+07 -1.7573E+06  5.6474E+05
0002539   9.6655E+07 -1.2983E+06 -2.3363E+06
0002540   9.8597E+07  2.3050E+06 -4.6956E+05
0002541   9.6774E+07 -2.1269E+06 -2.4332E+06
0002542   9.5513E+07 -3.1670E+06  1.5498E+06
0002543   9.5611E+07  2.9129E+06  3.4249E+06
0002544   9.3954E+07 -1.0460E+06 -6.7350E+06
0002545   9.6992E+07  7.7319E+05 -9.2878E+05
0002546   9.8448E+07 -1.4199E+05  1.1384E+05
0002548   9.8815E+07  7.8071E+05  5.7988E+05
0002549   9.9097E+07 -1.0370E+06 -3.1874E+05
0002550   9.7293E+07  8.7516E+05  2.3734E+06
0002551   9.7983E+07  3.1754E+05  8.1371E+04
0002552   9.6886E+07 -2.0094E+06  2.3015E+05
0002553   9.9221E+07 -2.3030E+06  2.1133E+06
0002554   9.5223E+07 -2.5137E+06  3.2495E+06
0002555   9.5947E+07  6.8484E+06  3.2055E+06
0002556   9.4293E+07  8.5760E+05 -2.7735E+06
0002557   9.6251E+07  2.9030E+06 -3.2081E+06
0002558   9.8009E+07 -1.0263E+06 -2.6441E+06
0002560   9.7088E+07  2.3823E+06 -3.6179E+06
0002561   9.8112E+07  2.8175E+06  2.7058E+06
0002562   9.7740E+07  3.9265E+05 -1.2709E+06
0002563   9.6512E+07  9.3666E+05 -5.9175E+05
0002564   9.5062E+07 -3.5290E+06  1.8818E+06
0002565   9.8459E+07  8.0360E+06 -1.0986E+05
0002566   9.6743E+07  1.6781E+06  1.4883E+05
0002567   9.7358E+07 -4.2066E+05 -3.4323E+06
0002568   9.8266E+07 -1.5505E+05  1.2709E+06
0002569   9.5060E+07  3.5068E+06  1.7653E+06
0002570   9.5276E+07 -8.2547E+05 -1.0076E+06
0002571   9.6909E+07  5.2005E+05  1.4716E+06
0002573   9.6256E+07  8.3534E+04 -4.9558E+06
0002574   9.6336E+07 -2.1252E+05  9.1104E+04
0002575   9.7632E+07 -3.4200E+06  1.9356E+04
0002577   9.4542E+07  7.1318E+05  8.8134E+05
0002578   9.5919E+07 -1.7676E+06 -2.6137E+06
0002580   9.6067E+07  2.5119E+06 -2.4016E+05
0002581   9.6379E+07 -2.4780E+04 -3.7023E+06
0002582   9.6261E+07 -2.1464E+06  2.7379E+05
0002583   9.7676E+07  2.6300E+06 -2.3430E+06
0002584   9.7951E+07  1.5414E+06 -1.6328E+05
0002585   9.8138E+07 -2.9091E+06 -5.2943E+05
0002586   9.7347E+07  1.1642E+06 -8.2579E+05
0002587   9.8089E+07 -2.6874E+06 -1.9710E+06
0002588   9.8446E+07  2.5832E+05 -2.0629E+06
0002589   9.7827E+07 -3.5497E+05  3.0167E+06
0002590   9.9774E+07 -1.7347E+06 -1.7912E+05
0002591   9.7501E+07 -2.6591E+06 -1.4868E+06
0002592   9.8174E+07 -1.7234E+06 -2.0241E+05
0002593   9.8000E+07 -8.2634E+05  7.9647E+05
0002594   9.5511E+07 -5.1169E+05 -9.2879E+05
0002595   9.9829E+07 -1.5457E+06 -5.3359E+05
0002596   9.8857E+07 -8.9249E+05  1.4267E+06
0002597   9.9501E+07 -2.6263E+06  3.5297E+05
0002598   9.6257E+07 -1.5447E+06 -3.5825E+06
0002599   9.6217E+07 -3.0882E+05  3.4848E+06
0002600   9.6308E+07 -2.2677E+06  2.9766E+06
0002601   9.8969E+07 -1.1862E+06  6.7883E+06
0002602   9.8216E+07 -3.5434E+06  2.7630E+06
0002603   9.7185E+07 -9.0811E+05 -1.5044E+06
0002604   9.5615E+07 -1.9393E+06  1.2920E+06
0002606   9.8782E+07 -1.9154E+06 -1.3055E+06
0002607   9.7503E+07  3.9457E+06 -1.6639E+06
0002608   9.9191E+07  2.6443E+05  7.5457E+05
0002609   9.7273E+07 -5.5513E+06 -8.4523E+06
0002610   9.7417E+07 -1.1768E+06  3.0613E+06
0002611   9.7268E+07 -3.7093E+04 -3.0067E+06
0002612   9.8881E+07 -3.0670E+06  6.5425E+05
0002613   9.8199E+07  7.5909E+05 -1.4618E+06
0002614   9.8194E+07  1.1327E+06  3.6797E+06
0002615   9.8889E+07  1.1738E+06 -6.6121E+05
0002616   9.3377E+07 -1.1219E+06 -8.4364E+06
0002617   9.7862E+07 -1.5929E+05 -9.8470E+05
0002618   9.8628E+07 -1.7103E+05  1.2316E+06
0002619   9.7382E+07 -4.4511E+06  1.1436E+06
0002620   9.8479E+07 -2.1965E+06 -1.9668E+06
0002621   9.8685E+07  6.6282E+05 -1.4973E+06
0002622   9.7673E+07 -1.0359E+06  9.8739E+05
0002623   9.8176E+07  3.5944E+06 -9.9099E+05
0002624   9.6344E+07 -5.8375E+05 -1.7669E+06
0002625   9.8750E+07  4.1477E+06 -7.5252E+05
0002626   9.9733E+07  1.2444E+06  1.4757E+06
0002627   9.8754E+07 -1.5745E+06  2.4434E+06
0002628   9.6986E+07  4.1105E+05 -1.1993E+06
0002629   9.6010E+07  1.7633E+06 -2.2454E+06
0002630   9.6565E+07 -6.5463E+05  2.0849E+06
0002631   9.9077E+07  4.5600E+06 -2.0666E+06
0002632   9.8015E+07  1.2803E+06 -2.0379E+06
0002633   9.9311E+07  3.0927E+06  2.8510E+05
0002634   9.7278E+07  1.1218E+06  9.4074E+05
0002635   9.9335E+07 -2.0922E+05  2.8813E+06
0002636   9.8826E+07 -3.1946E+06  6.6092E+05
0002637   9.5948E+07 -1.8829E+06  5.8087E+05
0002638   9.9095E+07 -5.1176E+05 -3.0458E+06
0002639   9.4964E+07  2.1360E+06 -2.6588E+06
0002640   9.8701E+07  1.1216E+06  4.8895E+06
0002641   9.8318E+07 -4.5238E+05 -8.0040E+05
0002642   9.9190E+07 -1.0332E+06  8.3904E+05
0002643   9.6275E+07 -1.3108E+05 -1.1831E+06
0002644   9.5345E+07 -1.1361E+06  1.5631E+05
0002645   9.7820E+07  1.0807E+06  2.7884E+06
0002646   9.8645E+07  1.8649E+06  1.5348E+06
0002647   9.6053E+07  8.1709E+05  1.1908E+06
0002648   9.7695E+07 -8.4914E+05  1.1730E+06
0002649   9.8184E+07 -3.7716E+05 -1.0880E+06
0002650   9.8093E+07  2.4404E+06 -1.3707E+06
0002651   9.7455E+07 -2.3393E+06 -5.1956E+06
0002652   9.6909E+07  1.7162E+06 -5.8005E+05
0002654   9.9595E+07  2.0370E+06  2.0406E+06
0002655   9.9762E+07 -1.6674E+04  1.8966E+05
0002656   9.4003E+07 -1.7640E+06  1.0791E+06
0002657   9.7502E+07 -2.4860E+05 -1.3937E+06
0002658   9.6603E+07  3.9884E+05  1.4589E+05
0002659   9.8906E+07  1.5734E+06  1.2665E+05
0002660   9.7560E+07 -3.8146E+06  2.0605E+06
0002661   9.7234E+07 -3.4916E+06  3.7673E+06
0002662   9.7789E+07 -3.8516E+06 -2.2993E+06
0002663   9.5681E+07  1.0860E+05  2.0474E+06
0002664   9.6860E+07  2.0360E+06 -1.6343E+06
0002665   9.6431E+07 -5.3486E+05  6.8686E+05
0002666   9.8130E+07  3.0180E+06  4.1565E+05
0002667   9.7755E+07  1.9137E+06  8.4802E+05
0002669   9.7726E+07  8.1601E+05  2.1647E+06
0002670   9.7606E+07 -9.5913E+05  1.0277E+06
0002671   9.8487E+07  1.7798E+06 -1.0255E+06
0002672   9.9703E+07 -2.3722E+04 -1.4259E+06
0002673   9.9926E+07 -7.8395E+05 -2.5491E+06
0002674   9.6035E+07 -3.0323E+05 -4.5964E+05
0002675   9.5869E+07  6.1924E+05 -6.3877E+05
0002676   9.7023E+07 -4.2320E+05  4.2718E+05
0002677   9.7786E+07 -8.5254E+05 -3.4428E+06
0002678   9.9905E+07  1.9075E+06 -2.4180E+06
0002679   9.6938E+07  1.3778E+06  6.5706E+06
0002680   9.5599E+07  2.6322E+06 -1.3478E+06
0002681   9.8133E+07  1.5985E+06 -2.3271E+06
0002682   9.9663E+07 -1.3222E+06  1.2843E+06
0002683   9.9229E+07 -1.4529E+06  1.0122E+06
0002684   9.7913E+07 -4.7731E+05  1.6240E+06
0002685   9.8407E+07 -1.2217E+06  1.3324E+06
0002686   9.7906E+07 -2.6763E+06  2.4594E+06
0002687   9.5168E+07 -1.1339E+06 -2.1636E+06
0002688   9.6915E+07 -2.3447E+05  4.2888E+06
0002689   9.6482E+07 -1.1525E+06  4.3753E+04
0002690   9.6102E+07 -2.6109E+06  1.8716E+06
0002691   9.8574E+07 -3.0689E+06 -9.1863E+05
0002692   9.9322E+07  2.9500E+05  6.6035E+05
0002693   9.8086E+07  3.3270E+05  5.6895E+05
0002694   9.8849E+07  5.2058E+06 -1.3551E+06
0002695   9.8333E+07  5.3134E+05  1.1046E+06
0002696   9.7430E+07  1.5977E+06  3.7538E+06
0002697   9.9626E+07 -5.7607E+06  6.3179E+04
0002699   9.6064E+07  2.9756E+06  3.6519E+06
0002700   9.7614E+07 -1.5714E+06 -1.1712E+06
0002701   9.7838E+07 -2.3855E+06  2.3793E+06
0002702   9.7321E+07 -1.0696E+06 -4.2774E+06
0002703   9.8452E+07  4.6408E+06  8.7523E+06
0002704   9.9136E+07 -9.2608E+05 -2.4969E+06
0002705   9.5090E+07 -1.5689E+06  6.7085E+05
0002706   9.9134E+07 -8.7175E+05  5.9059E+05
0002707   9.9815E+07 -4.3903E+05 -2.3803E+06
0002708   9.9611E+07 -1.0219E+06 -1.4143E+06
0002709   9.7633E+07 -1.1799E+06  1.9396E+06
0002710   9.6767E+07  3.1894E+06  2.3372E+06
0002712   9.7866E+07  3.2783E+06 -4.2305E+06
0002713   9.7988E+07  5.5966E+05 -1.5309E+06
0002714   9.8816E+07 -9.1061E+06 -2.6673E+05
0002715   9.7451E+07  5.8043E+06  1.0616E+07
0002716   9.8897E+07  2.2893E+06 -1.5510E+05
0002717   9.6259E+07  6.8946E+05 -4.5786E+05
