============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3600000.E-02 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Skin_Human (W&W type 1)
0001655   9.2111E+07  2.1789E+06 -1.1351E+06
0001656   9.1325E+07 -1.0290E+06 -3.9149E+06
0001657   9.2675E+07  1.2181E+05  1.3322E+06
0001658   9.2842E+07  7.3465E+05  2.2315E+05
0001659   9.1495E+07  2.3547E+06 -2.0301E+06
0001660   9.3281E+07 -9.2426E+05  4.7584E+06
0001661   8.8995E+07 -2.2279E+06  5.9839E+05
0001662   9.0472E+07 -5.2395E+05 -1.2474E+06
0001663   9.0344E+07  2.8453E+06  1.4619E+06
0001664   8.8829E+07  3.2475E+05 -8.5445E+05
0001665   9.3034E+07 -8.8258E+05 -1.8015E+06
0001666   9.1245E+07  1.8340E+06 -1.0423E+06
0001667   8.8974E+07 -2.6420E+06  1.0899E+06
0001668   9.2662E+07 -3.9448E+05  6.1891E+05
0001669   9.1026E+07  6.7982E+03  7.1203E+05
0001670   9.1193E+07 -1.0910E+06 -1.9211E+06
0001671   9.0592E+07 -1.1369E+06 -2.6780E+06
0001672   9.2450E+07 -2.4318E+06 -2.8323E+06
0001673   9.0226E+07 -2.1485E+06  2.8840E+06
0001674   8.9294E+07 -1.5783E+06 -4.1778E+05
0001675   9.1707E+07  5.0365E+05  2.6366E+06
0001676   9.3580E+07  6.2781E+05  7.2564E+05
0001677   9.2234E+07  1.3565E+06  1.9539E+05
0001678   9.3988E+07 -1.5148E+06  5.5140E+05
0001679   9.0880E+07  1.0285E+06 -1.5306E+04
0001680   9.2192E+07  1.8480E+06  3.0379E+06
0001681   9.1967E+07  3.3582E+05 -4.7088E+06
0001682   9.1911E+07 -8.3884E+05  9.3277E+04
0001683   9.2202E+07  2.1691E+05 -1.7579E+06
0001684   9.1840E+07  2.9000E+06 -7.5040E+05
0001685   9.4924E+07 -8.0946E+05 -2.4952E+06
0001686   9.0353E+07  3.1161E+06  3.1763E+06
0001687   9.1750E+07  1.0259E+06 -5.0978E+06
0001688   9.0813E+07 -7.1099E+04  9.1655E+05
0001689   9.1496E+07  3.9149E+06 -2.3160E+06
0001690   8.7721E+07  1.0085E+06 -1.9843E+06
0001691   9.1563E+07  1.4742E+06 -5.7134E+05
0001692   9.1098E+07  1.3464E+06  1.3533E+06
0001693   9.0188E+07 -4.5261E+05 -1.1208E+06
0001694   9.2704E+07 -4.1902E+04 -8.9885E+05
0001695   9.2805E+07 -1.8887E+06 -2.4141E+06
0001696   9.2701E+07  3.4633E+06  2.2025E+06
0001697   9.1075E+07 -5.3817E+06 -2.4279E+06
0001698   9.3146E+07  3.4787E+05 -2.1099E+06
0001699   9.2502E+07 -9.2599E+05 -1.7474E+06
0001700   9.0174E+07 -2.1135E+06  6.0217E+05
0001701   9.0640E+07  1.5664E+06 -8.9035E+05
0001702   9.1172E+07  1.4512E+06 -5.9493E+06
0001703   9.1304E+07  4.1383E+06  6.5636E+05
0001704   8.8887E+07  2.2799E+05 -1.2040E+06
0001705   9.1589E+07  4.0962E+05 -2.3158E+05
0001706   9.1742E+07  2.2965E+06 -1.0940E+06
0001707   9.0538E+07  7.4879E+05  1.2906E+06
0001708   9.2395E+07  3.8423E+05 -1.6293E+06
0001709   9.2800E+07  1.8174E+06  1.2473E+06
0001710   9.3283E+07 -1.0851E+06 -6.9373E+05
0001711   9.0374E+07 -4.9366E+05  2.4022E+06
0001712   9.2217E+07 -6.9918E+05 -2.1039E+06
0001713   9.0137E+07  5.0415E+05 -4.5812E+06
0001714   9.1963E+07  2.5011E+06 -1.2237E+04
0001715   9.2076E+07  4.5484E+05 -2.9057E+06
0001716   8.9514E+07  1.7333E+06 -1.8381E+05
0001717   9.1449E+07  1.1961E+06  2.4299E+05
0001718   9.2993E+07  3.0522E+06  1.4036E+06
0001719   9.0759E+07 -8.7428E+05 -6.5955E+05
0001720   9.1815E+07  9.4774E+05 -1.4454E+06
0001721   9.2240E+07  8.1601E+05 -3.3009E+05
0001722   9.3205E+07 -1.3616E+06  1.8203E+06
0001723   9.3270E+07  4.0685E+04  2.1444E+06
0001724   9.1969E+07  1.6428E+06  3.3359E+05
0001725   9.4579E+07 -1.0854E+06  2.0273E+06
0001726   9.1864E+07  2.4488E+06  1.3859E+06
0001727   8.8851E+07 -2.3614E+06 -3.7179E+05
0001728   9.0504E+07 -1.4854E+06 -1.1071E+05
0001729   9.1142E+07 -7.4011E+05  1.8525E+06
0001730   9.0386E+07 -3.9501E+06  1.3033E+06
0001731   9.1752E+07 -5.8861E+03 -7.1058E+05
0001732   9.1875E+07  8.0591E+05 -1.7246E+06
0001733   9.0996E+07  5.2777E+04 -3.5654E+05
0001734   9.2223E+07  5.3222E+05 -1.6214E+06
0001735   8.8640E+07 -1.0812E+06  2.2007E+06
0001736   9.0113E+07 -2.0837E+04 -9.6056E+05
0001737   9.0432E+07 -1.4434E+06 -4.6255E+06
0001738   9.2287E+07 -1.8954E+06  7.1982E+05
0001739   8.7364E+07  1.4103E+06 -6.0025E+05
0001740   9.1694E+07  2.6790E+06 -9.2057E+05
0001741   9.0093E+07  7.4740E+05 -3.2913E+05
0001742   9.1304E+07  2.1079E+06  1.3363E+06
0001743   9.2417E+07  2.0167E+06 -2.5402E+06
0001744   9.1776E+07 -6.8974E+05  3.1985E+06
0001745   9.2217E+07  1.3195E+06  7.4340E+04
0001746   8.2633E+07  1.8404E+07  2.3739E+07
0001747   9.3058E+07 -7.3412E+05  6.2730E+06
0001748   9.2214E+07 -1.2175E+06 -7.9845E+05
0001749   9.3825E+07  4.2045E+05  1.0690E+06
0001750   9.4853E+07  2.7018E+06 -5.9273E+05
0001751   9.0997E+07  3.9668E+06  7.3253E+06
0001752   9.2625E+07 -2.5866E+06  7.7753E+05
0001753   9.0909E+07 -8.8034E+05  3.8107E+06
0001754   9.2940E+07 -4.4263E+05 -3.1546E+06
0001755   9.4071E+07 -7.8659E+05 -9.0244E+06
0001756   9.0853E+07  2.6005E+06  2.5472E+06
0001757   9.2461E+07 -2.0928E+06  7.2481E+05
0001758   9.2586E+07 -5.8505E+05 -6.0639E+05
0001759   9.4590E+07 -2.6184E+06  3.1812E+06
0001760   9.2403E+07 -3.8951E+05 -1.9779E+05
0001761   9.1474E+07  6.0649E+06 -1.8783E+06
0001762   9.2980E+07  4.3300E+04 -9.2346E+05
0001763   9.1733E+07 -1.4914E+06 -1.5943E+06
0001764   9.2196E+07 -8.8175E+05  3.7168E+05
0001765   8.7842E+07  5.4059E+05  5.2791E+06
0001766   9.4474E+07  5.5341E+05 -1.4458E+06
0001767   9.5398E+07 -5.9769E+05  1.0446E+06
0001768   9.1508E+07  2.2182E+06 -1.9455E+06
0001769   9.1070E+07 -2.1062E+05 -2.3630E+06
0001770   9.2305E+07  1.2558E+06  6.1853E+05
0001771   9.4251E+07 -9.5056E+05 -3.0004E+06
0001772   9.3235E+07 -1.5246E+06  3.9190E+06
0001773   9.1726E+07  1.3776E+06 -3.2360E+05
0001774   9.3317E+07 -1.1854E+06  8.7943E+05
0001775   9.1396E+07  1.4347E+06  7.9181E+04
0001776   9.0329E+07 -1.8006E+06  1.0954E+06
0001777   9.2320E+07  2.4074E+06 -3.0442E+06
0001778   9.0933E+07 -1.4177E+06 -1.9689E+06
0001779   9.2877E+07  1.3207E+06 -6.2418E+05
0001780   9.0465E+07 -2.3347E+06  3.0471E+06
0001781   9.3654E+07 -2.4792E+06  1.1312E+06
0001782   9.4859E+07  2.1635E+06  3.0156E+06
0001783   9.1864E+07  2.0949E+06  1.5411E+06
0001784   9.1929E+07 -5.2290E+05 -1.7537E+06
0001785   9.0876E+07  7.0924E+05 -2.2453E+06
0001786   9.0046E+07 -1.0460E+06 -1.8784E+06
0001787   9.3619E+07  2.0036E+06 -3.3321E+05
0001788   9.2932E+07 -7.4061E+05 -7.9005E+05
0001789   9.3903E+07  5.2288E+05 -2.9291E+04
0001790   8.9914E+07 -2.8621E+06  8.5299E+05
0001791   9.2597E+07  3.6979E+05  4.6838E+06
0001792   8.9683E+07  2.2197E+06  9.7282E+03
0001793   9.1577E+07 -3.0688E+06 -4.6195E+06
0001794   9.2951E+07 -6.8317E+05 -8.6113E+05
0001795   9.3091E+07  3.6941E+06 -1.9685E+06
0001796   8.8314E+07  2.8828E+06  1.7706E+06
0001797   9.0274E+07 -1.8769E+05 -1.0778E+06
0001798   8.8715E+07  2.2709E+06 -1.3838E+06
0001799   9.3327E+07 -5.8997E+06  2.0726E+06
0001800   9.3931E+07  1.8334E+06  1.3894E+06
0001801   9.0407E+07 -2.4862E+05 -1.3088E+05
0001802   9.1827E+07  3.8513E+05  2.7238E+06
0001803   9.0587E+07 -7.9422E+05 -5.7756E+06
0001804   9.2865E+07 -2.6283E+06  2.1989E+06
0001805   9.1119E+07  1.2190E+06  1.1911E+06
0001806   9.2717E+07  1.7389E+06 -2.5395E+05
0001807   9.2630E+07 -4.5340E+05  2.8558E+06
0001808   9.1977E+07  1.4165E+06 -3.6709E+06
0001809   8.0490E+07  1.7000E+05 -3.3644E+07
0001810   9.3045E+07 -1.5410E+06  5.7769E+05
0001811   9.1455E+07 -4.6379E+06 -7.9317E+05
0001812   8.3643E+07 -2.1900E+07 -2.4112E+06
0001813   8.6484E+07 -1.6492E+07 -7.8379E+06
0001814   9.4633E+07  4.7332E+05 -1.4586E+06
0001815   9.1900E+07  5.4096E+05 -3.1111E+05
0001816   9.2268E+07 -8.4234E+05  3.8806E+05
0001817   9.2443E+07 -1.4617E+06  1.0464E+05
0001818   9.0105E+07  1.2186E+06  3.8303E+06
0001819   9.1839E+07 -9.5403E+05  2.5919E+06
0001820   9.2078E+07 -5.9098E+05  1.5427E+06
0001821   8.9623E+07 -1.7816E+06  4.5625E+06
0001822   9.2655E+07  6.9249E+03 -3.1972E+06
0001823   9.0702E+07  1.0172E+06 -2.0096E+06
0001824   9.3390E+07 -4.8475E+05  1.2600E+06
0001825   9.0933E+07 -3.2350E+05 -7.1983E+05
0001826   9.1169E+07  2.0867E+05  4.2847E+06
0001827   9.3783E+07 -1.6630E+06  5.6650E+06
0001828   9.2367E+07 -2.7550E+04  3.3011E+06
0001829   9.4373E+07 -6.8204E+05  2.1836E+06
0001830   9.1338E+07 -3.2018E+05 -1.1628E+06
0001831   9.0850E+07  1.2478E+06 -2.7868E+05
0001832   9.2384E+07  3.6278E+05 -4.4368E+05
0001833   9.0347E+07  1.2562E+06  1.1687E+05
0001834   9.2180E+07  1.8325E+06 -5.1476E+05
0001835   9.1032E+07  4.3660E+06  3.9909E+06
0001836   9.0874E+07  1.1808E+06  2.1808E+06
0001837   8.9908E+07 -8.6740E+05 -2.3709E+06
0001838   9.2654E+07  1.7236E+06  1.1795E+06
0001839   9.3175E+07 -2.8867E+06  5.6615E+05
0001840   9.2922E+07 -2.2848E+06 -3.0388E+06
0001841   9.3185E+07  1.7754E+06  4.5598E+05
0001842   9.0648E+07  4.5299E+06 -9.7631E+05
0001843   9.1652E+07 -2.9004E+06  1.7973E+06
0001844   9.1640E+07 -4.8227E+06 -1.7588E+06
0001845   9.0118E+07  6.9095E+04 -5.5064E+05
0001846   9.1119E+07 -2.1629E+06 -9.4803E+05
0001847   9.2709E+07  9.9328E+04 -6.5387E+05
0001848   9.2565E+07  2.0699E+06  2.4961E+06
0001849   9.2599E+07 -3.7035E+05 -7.9229E+05
0001850   9.1767E+07  9.0406E+05 -4.2851E+06
0001851   9.1103E+07  1.0805E+06  2.1778E+05
0001852   9.1799E+07  3.9838E+06  7.7718E+05
0001853   9.1794E+07  6.3096E+05  3.3630E+06
0001854   9.1630E+07  1.9983E+06 -1.1865E+05
0001855   9.2191E+07  1.1898E+06 -5.5965E+05
0001856   9.2835E+07  2.3052E+06  3.1824E+06
0001857   8.9006E+07  7.9625E+05 -4.7329E+06
0001858   9.1642E+07  1.3394E+06 -1.2371E+06
0001859   9.0425E+07 -1.7893E+06 -2.1808E+05
0001860   9.1483E+07  6.5767E+05  3.9339E+05
0001861   9.2758E+07 -6.2152E+05  3.6457E+05
0001862   9.0442E+07 -1.6586E+06  2.7821E+06
0001863   9.0024E+07 -4.6629E+04 -2.9844E+06
0001864   9.1679E+07  1.7583E+06 -5.7754E+05
0001865   9.4292E+07 -6.7671E+05 -2.4955E+06
0001866   9.2123E+07  1.2880E+06  2.0495E+06
0001867   9.2365E+07  4.0451E+05 -5.1402E+05
0001868   9.0320E+07  1.1885E+06  5.1848E+05
0001869   9.0614E+07  6.6526E+05 -2.6281E+06
0001870   9.3477E+07  9.4339E+05 -3.6741E+06
0001871   8.9933E+07  1.0928E+06 -1.5938E+06
0001872   9.2609E+07 -1.0345E+06  3.0734E+06
0001873   9.0854E+07  2.1363E+06 -2.9776E+06
0001874   9.1544E+07 -3.8695E+05 -8.0152E+05
0001875   9.2349E+07 -4.2977E+05 -9.6078E+05
0001876   9.0776E+07  4.5673E+06 -2.9385E+05
0001877   9.1128E+07  3.7432E+05  6.2549E+04
0001878   6.2034E+07  3.9697E+07  3.1859E+06
0001879   9.3021E+07 -6.6265E+05  9.9646E+05
0001880   9.0863E+07 -6.7011E+04 -1.1185E+06
0001881   8.9357E+07  6.4312E+04  7.9293E+05
0001882   9.2862E+07  3.7011E+06 -7.9475E+05
0001883   9.1566E+07  1.0640E+06 -1.7359E+06
0001884   8.2180E+07  1.9444E+07 -2.4522E+07
0001885   8.9942E+07 -5.9937E+05 -8.6328E+05
0001886   9.1981E+07  6.7417E+05 -1.4590E+06
0001887   9.2547E+07 -8.6293E+05 -1.5778E+06
0001888   9.2209E+07  5.8208E+06 -2.9926E+06
0001889   9.2443E+07  5.8748E+05 -2.0819E+06
0001890   8.9077E+07 -9.5697E+05  1.4578E+06
0001891   9.2522E+07  1.9036E+06  2.4619E+05
0001892   9.3068E+07 -1.3371E+06 -1.7675E+04
0001893   9.4092E+07 -6.9171E+05 -1.6458E+06
0001894   9.2113E+07  8.2094E+05  1.5868E+05
0001895   9.4619E+07  4.7623E+05  2.1822E+06
0001896   9.1068E+07 -4.3644E+05 -8.0856E+04
0001897   9.0330E+07 -1.8710E+06 -1.0241E+06
0001898   9.2539E+07  1.0184E+06 -1.6607E+06
0001899   9.0821E+07 -6.5595E+05  1.7907E+06
0001900   9.2053E+07 -1.7093E+06 -7.5140E+05
0001901   9.4495E+07 -1.2378E+06 -1.5143E+06
0001902   8.9469E+07 -1.6898E+06 -9.0508E+06
0001903   9.2640E+07 -9.5897E+05  1.5753E+06
0001904   9.2807E+07 -1.3946E+06 -1.2996E+06
0001905   9.0018E+07  2.3615E+04 -5.1454E+06
0001906   9.0460E+07  4.1591E+06 -2.0203E+06
0001907   9.1936E+07 -2.0778E+06  2.6406E+06
0001908   9.3662E+07  1.5682E+06  3.2690E+06
0001909   9.1134E+07  3.1770E+05  9.6066E+05
0001910   9.4917E+07 -3.4260E+06 -1.2077E+06
0001911   9.3097E+07  7.7909E+05  1.3769E+06
0001912   9.0591E+07 -3.9816E+06  6.9097E+05
0001913   9.0851E+07  1.5829E+06  1.3168E+06
0001914   9.0870E+07 -2.5402E+06  2.3225E+06
0001915   9.2939E+07 -6.2375E+05  1.9314E+05
0001916   9.1202E+07  7.1489E+05  6.6490E+04
0001917   9.1724E+07 -1.5603E+06  8.4744E+05
0001918   9.2704E+07  2.0579E+06 -8.6238E+05
0001919   9.0470E+07 -2.4111E+05  3.9690E+05
0001920   9.0902E+07  2.8889E+06 -8.9613E+05
0001921   9.2253E+07  2.4334E+06  1.4271E+06
0001922   9.2295E+07 -8.2529E+05 -1.3799E+06
0001923   9.0410E+07  1.9060E+06 -5.5544E+05
0001924   9.1830E+07 -1.9875E+06 -1.3677E+06
0001925   9.1956E+07 -9.1856E+05  8.9949E+05
0001926   9.0074E+07  5.0109E+05  6.8746E+05
0001927   9.4599E+07  2.1227E+06  1.4007E+06
0001928   9.1341E+07  2.9412E+06  6.6719E+05
0001929   9.1022E+07  6.7315E+05  2.0258E+06
0001930   8.9416E+07 -1.2259E+06 -2.7209E+05
0001931   9.1346E+07 -8.5245E+05  1.3970E+06
0001932   9.1600E+07  1.1026E+06  1.1412E+06
0001933   9.2774E+07  2.2857E+06 -6.4432E+05
0001934   9.4089E+07  6.2144E+05 -1.4444E+06
0001935   8.9284E+07  1.0993E+06  2.4185E+05
0001936   9.3759E+07 -3.5667E+05 -1.9417E+06
0001937   9.1640E+07 -3.8642E+06 -8.9170E+05
0001938   9.2215E+07 -1.4294E+06 -1.1756E+06
0001939   9.3835E+07 -2.1495E+05  2.0378E+06
0001940   9.2621E+07 -9.7232E+05 -3.1640E+06
0001941   9.3497E+07 -1.5031E+06 -2.0859E+06
0001942   9.2341E+07 -3.5925E+06  2.1306E+06
0001943   8.9371E+07 -1.3091E+06  7.4005E+05
0001944   9.0024E+07 -3.6911E+06  4.9500E+06
0001945   9.0084E+07  1.8009E+06 -1.4437E+06
0001946   9.1514E+07 -8.2266E+05 -1.1637E+06
0001947   9.0085E+07  5.5148E+05  1.0157E+06
0001948   9.0723E+07 -3.8154E+06 -2.7451E+06
0001949   9.5530E+07  2.3822E+05  8.1689E+05
0001950   9.3227E+07  9.9088E+04  3.4818E+05
0001951   9.1900E+07  1.5734E+06 -5.1990E+05
0001952   9.2825E+07 -1.8041E+06  2.4183E+05
0001953   9.1373E+07  5.7729E+05 -1.9908E+06
0001954   9.0522E+07 -5.5034E+06 -1.6561E+06
0001955   9.0527E+07 -1.8590E+05 -2.4937E+06
0001956   9.4988E+07  5.7911E+02 -1.4435E+06
0001957   8.9336E+07 -1.1138E+06 -2.4401E+05
0001958   9.2778E+07 -1.6270E+06 -6.1385E+05
0001959   9.2450E+07  1.2325E+06 -3.1786E+06
0001960   9.3415E+07 -8.2433E+05 -1.2458E+06
0001961   8.9210E+07 -1.1718E+06 -5.7456E+05
0001962   9.2986E+07 -2.3959E+06  3.5373E+05
0001963   9.2217E+07  7.9356E+04 -1.3856E+06
0001964   9.1410E+07 -4.4267E+06  9.7153E+06
0001965   9.2001E+07 -3.4424E+06 -4.0989E+05
0001966   9.2410E+07  4.0327E+04 -9.6769E+05
0001967   9.4280E+07 -7.4018E+05  1.3477E+06
0001968   9.1758E+07  1.7841E+06 -2.1107E+05
0001969   9.3052E+07 -7.3556E+04 -9.9541E+05
0001970   9.2078E+07  4.4591E+06 -2.5489E+06
0001971   9.0033E+07 -1.8502E+05  1.3879E+06
0001972   9.1546E+07  1.9214E+06  1.7138E+06
0001973   9.1037E+07  1.1497E+06  2.4844E+06
0001974   9.2867E+07  4.1912E+05  1.1821E+06
0001975   9.0210E+07  5.1447E+06  1.2351E+06
0001976   9.0922E+07  1.0441E+06  1.4610E+06
0001977   9.1550E+07  2.1697E+06  2.3611E+06
0001978   9.4640E+07 -1.8737E+06 -5.2079E+05
0001979   9.1991E+07 -5.7640E+06  5.1817E+06
0001980   9.0789E+07 -8.4500E+05 -3.6341E+05
0001981   9.1942E+07  2.0568E+06  7.9072E+05
0001982   9.4271E+07  6.4031E+05 -1.5363E+06
0001983   9.1833E+07 -2.9195E+05 -1.1193E+06
0001984   9.0370E+07 -1.8009E+06 -1.9413E+06
0001985   9.2577E+07  1.0115E+06 -1.5158E+06
0001986   9.0879E+07 -1.5282E+06  2.9334E+05
0001987   9.0853E+07 -4.6296E+06  1.0625E+06
0001988   9.0642E+07  2.5243E+05 -1.6468E+06
0001989   9.0920E+07  2.4956E+06  5.5024E+04
0001990   9.0575E+07 -3.2548E+06  1.4497E+06
0001991   9.4444E+07  1.2514E+06  4.0084E+05
0001992   9.2893E+07 -3.2457E+05 -2.2676E+06
0001993   9.2419E+07 -4.0689E+05  3.4281E+05
0001994   9.3851E+07  4.2299E+06  1.0844E+06
0001995   9.1371E+07  1.9023E+06 -1.4522E+06
0001996   9.0487E+07 -3.0532E+06  1.7378E+06
0001997   9.3295E+07 -3.3443E+04 -2.5279E+06
0001998   8.9741E+07  7.7049E+05  2.3320E+05
0001999   8.9221E+07  1.3585E+05  1.5535E+05
0002000   9.1135E+07 -5.0811E+05 -1.0034E+06
0002001   9.1405E+07  1.7634E+06  2.3261E+06
0002002   9.1737E+07  1.6626E+06  2.9639E+06
0002003   9.1848E+07  3.3485E+05 -1.5265E+06
0002004   9.2488E+07 -1.4681E+06 -1.5019E+06
0002005   9.2262E+07 -4.6294E+05  1.2268E+06
0002006   9.2675E+07 -2.8981E+05 -2.1932E+06
0002007   9.2546E+07 -6.3486E+05 -1.2385E+05
0002008   9.2690E+07  6.1732E+04  2.6066E+05
0002009   8.9746E+07 -1.2821E+05  6.1047E+05
0002010   8.9360E+07 -3.0778E+06 -2.6297E+06
0002011   9.0356E+07  1.1930E+07  1.5644E+06
0002012   9.4089E+07 -5.0041E+06  2.2218E+05
0002013   9.1260E+07  1.7748E+05  1.3140E+06
0002014   9.1121E+07 -4.8497E+05 -5.1880E+05
0002015   9.2240E+07  3.4359E+06 -4.3754E+06
0002016   9.3821E+07  2.1891E+06 -7.9052E+05
0002017   9.0046E+07  7.5010E+06 -8.8466E+05
0002018   9.3771E+07  2.8673E+06 -3.2998E+05
0002019   9.2622E+07 -9.7045E+05  7.5604E+04
0002020   9.2491E+07  1.4156E+05 -7.4238E+05
0002021   8.9279E+07  1.2231E+06 -6.6042E+06
0002022   9.0285E+07 -3.6616E+06 -1.1598E+06
0002023   9.4198E+07  3.8995E+06 -1.4875E+06
0002024   9.3901E+07  4.6390E+06 -3.6681E+06
0002025   9.0526E+07  1.0703E+06 -5.2705E+05
0002026   8.9389E+07 -3.7007E+06  3.7315E+05
0002027   9.1173E+07 -3.9371E+05 -3.0787E+06
0002028   9.2243E+07  2.3017E+06  7.1042E+04
0002029   9.4360E+07  1.9643E+06 -1.0525E+06
0002030   8.9509E+07  1.7883E+06 -1.1377E+06
0002031   8.9294E+07 -1.9097E+06  1.5219E+06
0002032   9.3051E+07  4.3428E+06 -5.2125E+06
0002033   9.2289E+07  2.0621E+04 -4.5986E+05
0002034   9.2882E+07 -7.5655E+05 -2.8115E+06
0002035   8.8901E+07  7.9474E+06  1.1268E+07
0002036   9.0294E+07 -2.1603E+06  3.8535E+06
0002037   9.2597E+07 -1.4685E+06 -1.1135E+05
0002038   9.2125E+07 -1.7650E+06 -2.2108E+06
0002039   8.9219E+07 -4.1671E+06  4.3389E+06
0002040   8.8936E+07  1.3018E+06  9.8873E+05
0002041   9.0063E+07 -1.4607E+06  1.2908E+06
0002042   9.2986E+07 -3.0409E+06 -1.0173E+04
0002043   9.4079E+07  1.5783E+06 -2.7291E+06
0002044   9.1122E+07  3.0989E+06  9.1447E+05
0002045   9.5128E+07 -3.2770E+06 -8.8136E+05
0002046   9.1793E+07 -6.5579E+05 -1.2656E+06
0002047   9.2017E+07  1.4453E+06 -1.2154E+06
0002048   9.1801E+07  1.5445E+06 -4.8270E+05
0002049   9.1115E+07 -4.5758E+05 -1.0178E+06
0002050   9.3271E+07 -3.4942E+06 -3.1110E+06
0002051   9.1195E+07 -5.3371E+06 -3.7964E+06
0002052   8.9533E+07  3.3461E+05  6.8024E+05
0002053   9.0366E+07  1.8229E+06  1.3185E+06
0002054   9.4237E+07  2.7233E+06 -1.1343E+06
0002055   9.0248E+07 -9.4102E+04 -1.6505E+06
0002056   8.9438E+07  1.1453E+06 -1.3531E+06
0002057   9.3360E+07  2.7799E+04 -2.5214E+05
0002058   9.0854E+07 -3.0767E+06  3.1193E+06
0002059   9.0608E+07 -5.9578E+05 -5.9299E+06
0002060   9.3964E+07 -1.9137E+06  2.2692E+06
0002061   9.0903E+07  2.4522E+06  2.7271E+06
0002062   8.9925E+07  1.1011E+06 -4.9667E+05
0002063   9.1651E+07 -2.3550E+06 -2.1462E+06
0002064   9.2672E+07 -1.3747E+06 -1.2052E+06
0002065   9.0530E+07 -4.8802E+05 -1.2144E+06
0002066   9.0807E+07 -3.6507E+05  5.6591E+06
0002067   9.2105E+07 -1.1954E+06 -3.6661E+05
0002068   9.2958E+07  7.2537E+06 -4.8056E+05
0002069   9.3864E+07  6.8461E+05  3.1979E+06
0002070   9.2001E+07 -2.4570E+06  8.5061E+05
0002071   9.0169E+07  6.7188E+05 -4.6147E+05
0002072   9.1005E+07 -2.9692E+06 -4.0466E+06
0002073   8.8754E+07  1.9431E+06 -1.1327E+05
0002074   9.2951E+07 -2.6410E+06  1.0775E+06
0002075   8.8935E+07  4.2658E+06 -4.8225E+05
0002076   9.0650E+07 -1.4238E+06  6.0113E+05
0002077   9.3697E+07 -5.6001E+05  1.0908E+06
0002078   9.1893E+07 -2.7669E+06  6.9196E+05
0002079   9.1318E+07 -4.7877E+05  1.0476E+05
0002080   8.9333E+07  2.0622E+05  3.9896E+06
0002081   9.1714E+07 -1.0370E+06 -1.7414E+06
0002082   8.9752E+07 -3.9191E+06 -2.3673E+05
0002083   9.1833E+07 -6.3429E+05 -1.3499E+06
0002084   9.2326E+07 -4.9468E+05  6.3064E+05
0002085   9.3597E+07  5.3321E+06  2.4289E+06
0002086   9.1847E+07 -4.1103E+05  2.3734E+06
0002087   9.0969E+07 -1.7472E+06  7.9715E+05
0002088   9.5873E+07  4.6002E+06  1.8937E+05
0002089   9.1746E+07  6.8140E+04 -2.4372E+06
0002090   9.0880E+07  8.4810E+05  2.9563E+06
0002091   9.2405E+07 -1.6637E+06 -4.3989E+05
0002092   9.1505E+07  4.8671E+05 -2.2228E+06
0002093   9.3286E+07 -9.6287E+05  2.4540E+06
0002094   9.1026E+07  4.9331E+06  2.0309E+06
0002095   8.7730E+07  1.6842E+06 -1.1830E+06
0002096   9.1416E+07 -4.3489E+06 -3.3448E+06
0002097   9.4027E+07  3.1141E+06 -1.3444E+06
0002098   9.1723E+07  3.3539E+06 -2.3368E+04
0002099   9.2300E+07 -1.4223E+06  9.1755E+05
0002100   9.1271E+07  2.3571E+06 -1.3122E+06
0002101   9.1157E+07 -6.0667E+05 -1.4506E+06
0002102   9.1590E+07 -3.6193E+06  6.0085E+05
0002103   9.0690E+07  3.7454E+06 -2.6618E+06
0002104   9.1431E+07  1.5649E+05  1.9787E+06
0002105   9.0166E+07  1.6436E+05  2.1907E+05
0002106   9.2167E+07  8.3109E+04 -1.0447E+06
0002107   9.3568E+07 -2.2056E+06  1.4997E+06
0002108   8.0375E+07 -5.5720E+06  1.6798E+07
0002109   9.2149E+07 -4.7349E+06 -5.0306E+05
0002110   9.1576E+07 -1.8318E+06  1.1349E+06
0002111   9.2356E+07 -1.0536E+06 -2.5386E+05
0002112   9.2455E+07 -1.7002E+06 -1.3479E+05
0002113   8.9995E+07 -1.1883E+06 -2.1225E+06
0002114   9.1223E+07  1.0675E+06  3.5491E+05
0002115   9.1931E+07  4.6910E+06 -2.4578E+06
0002116   9.3978E+07 -5.7279E+05  6.6217E+05
0002117   8.8838E+07  1.8400E+06 -8.9322E+06
0002118   9.1740E+07  2.1012E+06 -1.0865E+06
0002119   9.1464E+07  1.2078E+06  1.2171E+06
0002120   8.9776E+07 -3.1944E+06 -4.7963E+06
0002121   9.3166E+07 -1.8124E+06  1.5519E+06
0002122   9.1314E+07 -1.7555E+06 -6.1305E+05
0002123   9.0756E+07  1.7108E+06 -2.7896E+05
0002124   9.2848E+07  1.6813E+06  2.3700E+06
0002125   9.0886E+07 -1.5623E+06  1.9058E+05
0002126   9.2314E+07 -3.2607E+06 -1.2259E+06
0002127   9.2708E+07  1.4898E+06 -4.9968E+06
0002128   9.2411E+07  3.3926E+05 -1.4479E+06
0002129   8.7473E+07  1.8592E+06 -2.7426E+06
0002130   8.8439E+07 -1.7087E+06  5.0193E+06
